"s","d","studage","lectage","service","dept","y"
2481,1841,6,2,0,12,1
2481,1995,6,1,0,12,4
2481,2019,6,2,0,12,4
2482,583,2,2,1,11,2
2482,624,2,1,0,9,5
2482,790,2,1,1,11,4
2482,849,2,1,1,2,3
2482,1119,2,2,0,9,1
2482,1207,2,1,0,9,5
2482,1312,2,1,0,9,1
2482,1354,2,2,0,9,5
2482,1357,2,1,1,8,5
2482,1492,2,2,1,11,3
2482,1817,2,2,1,11,1
2482,1893,2,2,0,9,4
2483,260,2,1,1,12,5
2483,296,2,1,1,11,4
2483,307,2,2,1,2,2
2483,352,2,2,1,15,4
2483,369,2,1,1,6,2
2483,540,2,2,0,4,2
2483,554,2,1,1,6,1
2483,603,2,2,1,8,2
2483,827,2,1,1,12,4
2483,893,2,2,0,4,4
2483,1036,2,2,1,7,2
2483,1050,2,1,1,6,2
2483,1284,2,2,0,4,3
2483,1500,2,1,1,12,3
2483,1537,2,1,1,12,5
2483,2034,2,1,1,6,1
2484,34,8,4,0,14,5
2484,42,8,6,1,11,5
2484,61,8,6,0,14,5
2484,70,8,6,1,11,1
2484,82,8,6,1,9,5
2484,129,8,2,0,14,2
2484,135,8,6,0,14,1
2484,171,8,4,0,14,4
2484,182,8,1,0,14,4
2484,362,8,3,0,14,3
2484,507,8,6,1,11,1
2484,613,8,4,1,8,1
2484,626,8,5,0,14,2
2484,664,8,6,1,11,2
2484,835,8,1,1,8,2
2484,841,8,4,1,1,2
2484,964,8,4,1,8,1
2484,989,8,6,0,14,4
2484,1002,8,1,1,2,3
2484,1056,8,3,1,8,5
2484,1115,8,6,1,11,5
2484,1203,8,6,1,3,5
2484,1250,8,3,0,14,1
2484,1271,8,2,0,14,2
2484,1276,8,5,0,14,5
2484,1356,8,5,0,14,4
2484,1383,8,4,0,14,3
2484,1645,8,4,0,14,4
2484,1666,8,6,0,14,5
2484,1781,8,2,1,3,2
2484,1784,8,6,1,9,1
2484,1797,8,3,0,14,5
2484,1875,8,2,0,14,3
2484,1900,8,3,1,8,4
2484,2052,8,5,0,14,3
2484,2063,8,1,1,15,3
2484,2092,8,2,0,14,3
2484,2147,8,2,0,14,5
2485,57,6,5,0,11,3
2485,65,6,4,1,2,2
2485,70,6,3,0,11,3
2485,157,6,2,0,11,4
2485,183,6,3,1,8,4
2485,296,6,1,0,11,4
2485,483,6,4,1,2,3
2485,507,6,6,0,11,1
2485,790,6,5,0,11,5
2485,856,6,6,1,9,1
2485,1017,6,2,1,15,5
2485,1072,6,4,1,9,4
2485,1115,6,5,0,11,2
2485,1264,6,1,0,11,4
2485,1468,6,2,0,11,3
2485,1492,6,3,0,11,5
2485,1709,6,1,0,11,4
2485,1722,6,5,0,11,3
2485,1817,6,3,0,11,2
2485,1840,6,4,0,11,5
2485,1845,6,4,0,11,5
2485,1863,6,1,0,11,2
2485,2013,6,3,0,11,1
2485,2036,6,6,1,8,3
2486,275,2,1,0,3,3
2486,432,2,1,0,3,1
2486,538,2,2,1,11,1
2486,918,2,1,0,3,2
2486,944,2,1,1,11,3
2486,1018,2,2,0,3,1
2486,1566,2,1,1,9,1
2486,1842,2,2,0,3,2
2486,1919,2,1,0,3,5
2487,14,8,2,0,12,5
2487,139,8,1,0,12,5
2487,205,8,1,0,12,5
2487,258,8,1,1,8,4
2487,304,8,2,1,6,4
2487,361,8,1,0,12,5
2487,436,8,2,0,12,3
2487,467,8,2,0,12,4
2487,481,8,1,1,2,5
2487,653,8,1,1,8,5
2487,735,8,2,0,12,5
2487,742,8,2,0,12,5
2487,762,8,1,0,12,5
2487,787,8,1,0,12,4
2487,947,8,2,0,12,5
2487,1194,8,1,0,12,5
2487,1246,8,2,0,12,3
2487,1521,8,1,0,12,5
2487,1668,8,2,0,12,3
2487,1729,8,2,0,12,5
2487,1995,8,2,0,12,2
2487,2019,8,2,0,12,5
2488,57,4,1,1,11,3
2488,61,4,2,0,14,5
2488,135,4,3,0,14,4
2488,314,4,1,1,11,3
2488,664,4,4,1,11,4
2488,704,4,2,1,11,5
2488,790,4,3,1,11,5
2488,989,4,2,0,14,3
2488,1002,4,3,1,2,1
2488,1011,4,1,1,9,4
2488,1049,4,2,1,2,4
2488,1127,4,1,0,14,3
2488,1203,4,4,1,3,5
2488,1356,4,1,0,14,5
2488,1504,4,4,1,11,2
2488,1666,4,4,0,14,4
2488,1672,4,1,0,14,3
2488,1756,4,2,1,11,3
2488,1784,4,3,1,9,5
2488,1797,4,4,0,14,3
2488,2052,4,1,0,14,4
2488,2098,4,4,1,9,3
2489,17,8,6,1,2,5
2489,69,8,6,1,2,2
2489,157,8,5,0,11,4
2489,183,8,5,1,8,3
2489,187,8,5,0,11,5
2489,296,8,3,0,11,5
2489,314,8,2,0,11,5
2489,327,8,6,1,2,2
2489,483,8,4,1,2,1
2489,622,8,6,0,11,4
2489,672,8,4,1,1,2
2489,732,8,1,1,8,3
2489,856,8,6,1,9,1
2489,1115,8,5,0,11,4
2489,1155,8,3,0,11,1
2489,1240,8,1,0,11,4
2489,1264,8,1,0,11,5
2489,1267,8,6,1,2,1
2489,1436,8,3,1,4,1
2489,1468,8,1,0,11,5
2489,1504,8,5,0,11,3
2489,1568,8,4,0,11,3
2489,1709,8,2,0,11,5
2489,1722,8,6,0,11,2
2489,1748,8,1,0,11,1
2489,1780,8,3,0,11,3
2489,1817,8,6,0,11,2
2489,1840,8,6,0,11,2
2489,1845,8,3,0,11,2
2489,1863,8,1,0,11,4
2489,1884,8,3,0,11,3
2489,1908,8,6,1,8,3
2489,2059,8,1,0,11,3
2489,2098,8,5,1,9,3
2490,57,4,1,1,11,1
2490,139,4,2,1,12,4
2490,284,4,1,1,8,4
2490,403,4,1,0,1,4
2490,436,4,2,1,12,4
2490,442,4,4,0,1,5
2490,590,4,4,1,12,5
2490,593,4,1,1,12,5
2490,609,4,1,0,1,2
2490,622,4,3,1,11,2
2490,664,4,4,1,11,2
2490,827,4,1,1,12,5
2490,1002,4,3,1,2,4
2490,1049,4,2,1,2,2
2490,1088,4,4,0,1,4
2490,1145,4,1,1,6,4
2490,1173,4,1,1,6,1
2490,1548,4,4,0,1,5
2490,1631,4,2,0,1,4
2490,1709,4,2,1,11,1
2490,1722,4,3,1,11,4
2490,1812,4,1,0,1,4
2490,1819,4,2,0,1,5
2490,1827,4,2,1,6,4
2490,2076,4,1,0,1,4
2490,2079,4,2,1,11,1
2491,19,2,2,1,15,5
2491,260,2,1,1,12,3
2491,296,2,1,1,11,5
2491,297,2,2,1,9,4
2491,307,2,2,1,2,1
2491,352,2,2,1,15,4
2491,540,2,2,0,4,3
2491,554,2,1,1,6,2
2491,603,2,2,1,8,2
2491,827,2,1,1,12,3
2491,893,2,2,0,4,3
2491,973,2,2,0,4,2
2491,977,2,1,1,6,1
2491,1028,2,2,0,4,4
2491,1036,2,2,1,7,2
2491,1284,2,2,0,4,3
2491,1500,2,1,1,12,3
2491,1537,2,1,1,12,3
2491,1594,2,1,0,4,3
2491,1612,2,1,1,6,3
2491,1701,2,1,1,2,3
2491,1736,2,2,1,12,1
2491,2034,2,1,1,6,2
2492,34,4,1,1,14,2
2492,53,4,1,1,9,4
2492,150,4,1,1,8,4
2492,240,4,4,0,3,5
2492,275,4,1,0,3,3
2492,432,4,3,0,3,3
2492,538,4,1,1,11,5
2492,575,4,1,0,3,5
2492,621,4,2,1,2,1
2492,622,4,2,1,11,1
2492,638,4,2,0,3,4
2492,918,4,2,0,3,2
2492,1018,4,4,0,3,4
2492,1158,4,3,1,9,1
2492,1244,4,3,0,3,3
2492,1482,4,2,0,3,1
2492,1711,4,2,0,3,5
2492,1713,4,2,1,14,2
2492,1722,4,3,1,11,4
2492,1760,4,3,1,6,1
2492,1897,4,3,1,6,5
2492,1925,4,3,1,6,4
2493,34,4,1,1,14,3
2493,53,4,1,1,9,1
2493,119,4,1,0,3,1
2493,240,4,4,0,3,5
2493,275,4,1,0,3,4
2493,432,4,3,0,3,5
2493,474,4,2,1,1,3
2493,538,4,1,1,11,1
2493,575,4,1,0,3,2
2493,621,4,1,1,2,5
2493,622,4,2,1,11,1
2493,638,4,1,0,3,4
2493,918,4,2,0,3,1
2493,959,4,1,0,3,5
2493,1018,4,4,0,3,1
2493,1158,4,3,1,9,1
2493,1244,4,3,0,3,1
2493,1482,4,1,0,3,3
2493,1711,4,2,0,3,5
2493,1713,4,2,1,14,1
2493,1722,4,3,1,11,3
2493,1760,4,3,1,6,3
2493,1897,4,3,1,6,1
2493,1925,4,3,1,6,4
2494,19,6,2,0,15,5
2494,112,6,2,0,15,5
2494,155,6,1,0,15,5
2494,203,6,3,1,4,3
2494,260,6,5,1,12,4
2494,299,6,3,1,4,4
2494,307,6,6,1,2,4
2494,352,6,6,0,15,2
2494,404,6,1,0,15,5
2494,408,6,3,1,12,4
2494,554,6,4,1,6,4
2494,717,6,1,0,15,5
2494,760,6,3,0,15,1
2494,823,6,1,0,15,5
2494,827,6,4,1,12,5
2494,925,6,2,0,15,5
2494,962,6,1,1,4,3
2494,971,6,3,0,15,5
2494,1110,6,2,0,15,1
2494,1129,6,3,0,15,3
2494,1180,6,1,0,15,5
2494,1279,6,4,1,2,2
2494,1333,6,3,1,4,3
2494,1338,6,1,0,15,3
2494,1392,6,4,0,15,4
2494,1396,6,4,1,1,3
2494,1603,6,2,0,15,3
2494,1717,6,2,0,15,4
2494,1866,6,6,1,7,3
2494,1898,6,2,0,15,1
2494,2034,6,5,1,6,3
2494,2055,6,3,1,12,5
2494,2063,6,1,0,15,5
2494,2068,6,1,0,15,3
2495,65,2,1,0,2,2
2495,66,2,1,1,11,5
2495,96,2,1,1,11,3
2495,1084,2,2,1,9,2
2495,1155,2,1,1,11,3
2495,2013,2,2,1,11,2
2496,25,4,1,0,5,4
2496,45,4,3,0,5,3
2496,236,4,3,0,5,4
2496,428,4,2,0,5,2
2496,453,4,1,0,5,4
2496,561,4,3,1,1,2
2496,599,4,3,0,5,5
2496,670,4,2,0,5,3
2496,756,4,1,0,5,4
2496,763,4,1,0,5,4
2496,801,4,4,0,5,5
2496,842,4,1,0,5,4
2496,899,4,3,0,5,2
2496,1056,4,2,1,8,4
2496,1321,4,4,0,5,4
2496,1397,4,1,0,5,3
2496,1425,4,3,1,11,2
2496,1461,4,3,0,5,4
2496,1949,4,2,1,8,3
2496,2113,4,3,0,5,1
2497,42,6,5,1,11,4
2497,57,6,3,1,11,1
2497,61,6,4,0,14,4
2497,82,6,6,1,9,4
2497,98,6,2,0,14,3
2497,135,6,1,0,14,3
2497,178,6,1,0,14,3
2497,664,6,5,1,11,4
2497,704,6,4,1,11,4
2497,866,6,4,1,2,5
2497,989,6,4,0,14,4
2497,1087,6,1,1,1,4
2497,1115,6,4,1,11,5
2497,1127,6,3,0,14,4
2497,1196,6,2,0,14,4
2497,1203,6,6,1,3,4
2497,1264,6,3,1,11,3
2497,1356,6,3,0,14,5
2497,1383,6,2,0,14,2
2497,1582,6,1,1,2,3
2497,1645,6,2,0,14,2
2497,1655,6,1,0,14,4
2497,1666,6,6,0,14,5
2497,1672,6,3,0,14,3
2497,1784,6,5,1,9,5
2497,1797,6,6,0,14,3
2497,1840,6,6,1,11,2
2497,2050,6,1,1,3,5
2497,2052,6,3,0,14,3
2497,2147,6,2,0,14,5
2498,65,8,6,1,2,1
2498,69,8,6,1,2,2
2498,150,8,6,1,8,3
2498,157,8,5,0,11,4
2498,182,8,2,1,14,2
2498,187,8,5,0,11,3
2498,296,8,2,0,11,5
2498,350,8,6,1,8,5
2498,483,8,4,1,2,3
2498,622,8,6,0,11,4
2498,624,8,2,1,9,4
2498,1072,8,1,1,9,3
2498,1264,8,4,0,11,3
2498,1274,8,6,1,8,5
2498,1354,8,6,1,9,5
2498,1390,8,3,1,9,2
2498,1530,8,1,1,9,3
2498,1636,8,2,1,9,4
2498,1688,8,3,1,9,5
2498,1780,8,3,0,11,1
2498,1817,8,6,0,11,1
2498,1840,8,6,0,11,4
2498,1845,8,3,0,11,3
2498,2013,8,6,0,11,1
2498,2098,8,5,1,9,4
2498,2100,8,1,1,9,4
2498,2132,8,6,1,8,2
2499,7,6,6,1,11,4
2499,13,6,1,0,10,5
2499,36,6,1,0,10,4
2499,63,6,6,0,10,3
2499,67,6,6,1,4,4
2499,140,6,1,0,10,3
2499,150,6,6,1,8,1
2499,183,6,4,1,8,3
2499,273,6,6,0,10,2
2499,327,6,4,1,2,4
2499,384,6,2,0,10,1
2499,444,6,2,0,10,3
2499,603,6,6,1,8,2
2499,695,6,1,0,10,4
2499,714,6,6,1,7,5
2499,875,6,6,1,4,3
2499,1056,6,5,1,8,4
2499,1172,6,2,0,10,4
2499,1203,6,6,1,3,3
2499,1267,6,4,1,2,5
2499,1437,6,2,0,10,4
2499,1718,6,1,1,8,4
2499,1749,6,6,0,10,1
2499,1780,6,6,1,11,5
2499,1782,6,6,1,4,4
2499,1809,6,5,1,2,2
2499,1818,6,2,0,10,3
2499,1893,6,6,1,9,4
2499,1917,6,1,0,10,5
2499,2058,6,5,0,10,5
2499,2079,6,5,1,11,2
2499,2084,6,6,0,10,3
2499,2115,6,2,0,10,2
2500,17,4,3,1,2,4
2500,42,4,1,0,11,2
2500,70,4,1,0,11,3
2500,96,4,3,0,11,5
2500,314,4,2,0,11,5
2500,327,4,4,1,2,3
2500,583,4,1,0,11,2
2500,944,4,4,0,11,5
2500,1072,4,2,1,9,5
2500,1084,4,4,1,9,2
2500,1115,4,3,0,11,1
2500,1123,4,4,1,8,5
2500,1161,4,1,0,11,3
2500,1267,4,4,1,2,5
2500,1275,4,4,0,11,4
2500,1357,4,3,1,8,5
2500,1504,4,1,0,11,4
2500,1694,4,2,1,2,2
2500,1709,4,4,0,11,4
2500,1817,4,1,0,11,3
2501,275,2,1,0,3,2
2501,538,2,2,1,11,4
2501,918,2,1,0,3,1
2501,944,2,1,1,11,3
2501,1018,2,2,0,3,3
2501,1295,2,1,1,8,2
2501,1357,2,1,1,8,5
2501,1566,2,1,1,9,4
2501,1760,2,1,1,6,2
2501,1842,2,2,0,3,3
2501,1919,2,1,0,3,5
2501,1925,2,1,1,6,3
2502,92,2,2,0,6,2
2502,260,2,1,1,12,5
2502,281,2,2,0,6,4
2502,367,2,1,0,6,3
2502,827,2,1,1,12,5
2502,1059,2,2,0,6,5
2502,1336,2,1,0,6,2
2502,1369,2,4,0,6,3
2502,1468,2,1,1,11,3
2502,1510,2,1,0,6,3
2502,1676,2,1,0,6,3
2502,1780,2,1,1,11,3
2502,2034,2,1,0,6,5
2502,2083,2,2,0,6,3
2503,7,6,3,1,11,5
2503,36,6,1,0,10,5
2503,63,6,6,0,10,3
2503,140,6,3,0,10,3
2503,150,6,4,1,8,2
2503,273,6,5,0,10,2
2503,377,6,6,0,10,2
2503,384,6,2,0,10,5
2503,409,6,2,0,10,5
2503,444,6,2,0,10,2
2503,597,6,4,0,10,1
2503,625,6,2,0,10,1
2503,695,6,1,0,10,5
2503,696,6,6,1,9,1
2503,714,6,6,1,7,3
2503,862,6,6,0,10,1
2503,1056,6,3,1,8,4
2503,1172,6,2,0,10,3
2503,1192,6,2,0,10,4
2503,1203,6,5,1,3,3
2503,1208,6,4,0,10,4
2503,1437,6,2,0,10,4
2503,1529,6,4,0,10,1
2503,1610,6,5,1,9,3
2503,1749,6,4,0,10,1
2503,1780,6,6,1,11,1
2503,1782,6,6,1,4,2
2503,1818,6,2,0,10,4
2503,1917,6,1,0,10,5
2503,1936,6,3,0,10,4
2503,1984,6,1,0,10,1
2503,2058,6,3,0,10,3
2503,2079,6,5,1,11,5
2503,2115,6,2,0,10,5
2503,2121,6,4,1,2,2
2504,84,4,1,0,10,1
2504,150,4,1,1,8,1
2504,273,4,3,0,10,2
2504,309,4,3,0,10,1
2504,329,4,3,0,10,1
2504,377,4,2,0,10,1
2504,443,4,1,1,3,4
2504,466,4,3,0,10,1
2504,474,4,2,1,1,1
2504,494,4,3,1,9,1
2504,678,4,1,0,10,5
2504,696,4,4,1,9,1
2504,714,4,4,1,7,1
2504,862,4,4,0,10,1
2504,1056,4,2,1,8,1
2504,1219,4,2,1,6,2
2504,1244,4,3,1,3,4
2504,1384,4,1,0,10,1
2504,1410,4,2,1,1,4
2504,1711,4,2,1,3,5
2504,1749,4,2,0,10,1
2504,1780,4,4,1,11,1
2504,1790,4,1,0,10,4
2504,1984,4,1,0,10,1
2504,2079,4,3,1,11,3
2504,2084,4,2,0,10,3
2504,2096,4,1,0,10,3
2504,2121,4,2,1,2,2
2505,132,6,6,1,4,4
2505,150,6,6,0,8,3
2505,474,6,1,1,1,5
2505,525,6,1,0,8,5
2505,582,6,3,0,8,1
2505,732,6,5,0,8,1
2505,740,6,5,1,15,3
2505,814,6,3,0,8,2
2505,835,6,5,0,8,3
2505,857,6,2,0,8,4
2505,1056,6,6,0,8,4
2505,1123,6,1,0,8,5
2505,1193,6,5,0,8,5
2505,1243,6,6,1,4,2
2505,1398,6,1,0,8,5
2505,1505,6,5,0,8,4
2505,1526,6,3,0,8,5
2505,1585,6,3,0,8,4
2505,1653,6,3,0,8,4
2505,1671,6,2,0,8,5
2505,1686,6,3,0,8,4
2505,1718,6,5,0,8,4
2505,1900,6,2,0,8,4
2505,1949,6,5,0,8,4
2505,2037,6,5,0,8,2
2505,2067,6,3,0,8,5
2506,15,6,2,0,7,4
2506,64,6,2,0,7,1
2506,67,6,4,1,4,5
2506,126,6,6,0,7,3
2506,144,6,1,0,7,2
2506,145,6,2,0,7,4
2506,150,6,5,1,8,3
2506,229,6,2,0,7,3
2506,260,6,6,1,12,1
2506,265,6,3,0,7,1
2506,280,6,2,0,7,3
2506,296,6,4,1,11,1
2506,297,6,3,1,9,3
2506,369,6,5,1,6,5
2506,548,6,2,0,7,5
2506,554,6,5,1,6,2
2506,616,6,3,0,7,1
2506,679,6,3,0,7,1
2506,714,6,2,0,7,3
2506,736,6,2,1,8,2
2506,737,6,4,1,4,2
2506,772,6,4,0,7,2
2506,827,6,6,1,12,2
2506,855,6,2,0,7,1
2506,860,6,4,0,7,2
2506,900,6,4,0,7,1
2506,909,6,2,0,7,1
2506,973,6,6,1,4,3
2506,977,6,5,1,6,1
2506,985,6,2,0,7,1
2506,1050,6,5,1,6,1
2506,1082,6,3,0,7,4
2506,1186,6,4,1,4,3
2506,1277,6,3,0,7,1
2506,1279,6,4,1,2,1
2506,1284,6,6,1,4,2
2506,1385,6,1,0,7,3
2506,1396,6,6,1,1,2
2506,1466,6,3,0,7,4
2506,1487,6,4,0,7,2
2506,1579,6,3,0,7,5
2506,1594,6,4,1,4,2
2506,1612,6,5,1,6,1
2506,1649,6,2,0,7,2
2506,1652,6,1,0,7,3
2506,1736,6,6,1,12,2
2506,1747,6,4,1,4,1
2506,1755,6,3,1,11,4
2506,1837,6,5,1,6,2
2506,1850,6,2,0,7,5
2506,1864,6,2,0,7,1
2506,1877,6,5,0,7,4
2506,1946,6,1,0,7,3
2506,1982,6,1,0,7,4
2506,2004,6,2,0,7,1
2506,2008,6,2,0,7,4
2506,2034,6,5,1,6,3
2506,2117,6,2,0,7,2
2506,2128,6,2,0,7,1
2507,15,8,4,0,7,5
2507,64,8,4,0,7,3
2507,72,8,5,1,2,2
2507,126,8,3,0,7,3
2507,145,8,2,0,7,2
2507,238,8,5,0,7,1
2507,280,8,2,0,7,1
2507,287,8,6,0,7,5
2507,296,8,6,1,11,1
2507,297,8,6,1,9,1
2507,307,8,1,1,2,1
2507,369,8,6,1,6,3
2507,390,8,3,0,7,3
2507,548,8,4,0,7,3
2507,611,8,5,0,7,3
2507,616,8,4,0,7,3
2507,663,8,4,1,4,1
2507,676,8,6,1,4,4
2507,679,8,6,0,7,1
2507,690,8,2,0,7,2
2507,714,8,3,0,7,3
2507,741,8,6,1,4,1
2507,858,8,4,0,7,2
2507,900,8,5,0,7,2
2507,909,8,5,0,7,1
2507,930,8,5,1,4,3
2507,963,8,1,0,7,3
2507,985,8,2,0,7,1
2507,1028,8,4,1,4,4
2507,1104,8,6,0,7,1
2507,1186,8,4,1,4,3
2507,1195,8,6,0,7,4
2507,1330,8,4,0,7,2
2507,1466,8,1,0,7,3
2507,1479,8,4,1,10,2
2507,1487,8,6,0,7,2
2507,1579,8,6,0,7,3
2507,1594,8,4,1,4,3
2507,1596,8,1,1,10,2
2507,1685,8,3,1,4,4
2507,1725,8,5,0,7,3
2507,1802,8,6,0,7,3
2507,1850,8,2,0,7,1
2507,1852,8,3,0,7,3
2507,1864,8,6,0,7,1
2507,1866,8,6,0,7,2
2507,1946,8,5,0,7,4
2507,2004,8,6,0,7,3
2507,2008,8,2,0,7,4
2507,2084,8,1,1,10,3
2507,2117,8,2,0,7,1
2508,132,8,3,0,4,2
2508,150,8,4,1,8,3
2508,307,8,4,1,2,3
2508,598,8,3,1,10,3
2508,603,8,3,1,8,1
2508,651,8,4,1,7,5
2508,672,8,3,1,1,4
2508,676,8,4,0,4,5
2508,1186,8,4,0,4,5
2508,1739,8,1,1,3,3
2508,1808,8,3,0,4,4
2508,1975,8,3,0,4,4
2508,1992,8,4,1,12,3
2508,1998,8,4,0,4,4
2508,2077,8,4,0,4,3
2509,326,8,1,0,1,3
2509,442,8,4,1,1,2
2509,456,8,1,0,1,2
2509,474,8,4,0,1,4
2509,672,8,4,0,1,1
2509,829,8,2,0,1,2
2509,868,8,6,1,1,2
2509,1002,8,6,1,2,2
2509,1012,8,4,1,2,1
2509,1022,8,2,0,1,4
2509,1088,8,4,1,1,5
2509,1094,8,4,0,1,3
2509,1155,8,6,1,11,1
2509,1252,8,2,0,1,1
2509,1355,8,1,1,3,4
2509,1382,8,3,1,3,3
2509,1396,8,2,0,1,4
2509,1443,8,6,1,1,4
2509,1587,8,1,0,1,5
2509,1659,8,6,1,11,4
2509,1692,8,2,0,1,3
2509,1709,8,6,1,11,1
2509,1718,8,2,1,8,1
2509,1812,8,4,1,1,3
2509,1819,8,6,1,1,5
2509,1904,8,2,0,1,5
2509,1942,8,4,1,1,3
2509,2079,8,6,1,11,3
2509,2090,8,4,1,1,3
2510,102,4,1,1,1,2
2510,179,4,3,0,12,3
2510,204,4,1,0,12,3
2510,252,4,3,1,6,3
2510,295,4,1,0,12,4
2510,363,4,4,1,6,4
2510,827,4,1,0,12,5
2510,864,4,3,0,12,2
2510,932,4,3,0,12,2
2510,980,4,2,1,6,1
2510,987,4,1,0,12,1
2510,1048,4,1,0,12,4
2510,1086,4,4,1,6,2
2510,1140,4,4,0,12,3
2510,1191,4,1,0,12,2
2510,1314,4,1,0,12,4
2510,1537,4,3,0,12,4
2510,1575,4,1,0,12,5
2510,1629,4,2,1,6,2
2510,1705,4,3,1,11,1
2510,1755,4,2,1,11,5
2510,1780,4,3,1,11,1
2510,1816,4,1,0,12,2
2510,1948,4,2,1,15,2
2510,1959,4,1,1,6,4
2510,1964,4,2,0,12,3
2510,2053,4,2,1,6,4
2510,2083,4,2,1,6,2
2511,252,2,1,0,6,5
2511,260,2,2,1,12,3
2511,297,2,1,1,9,2
2511,304,2,1,0,6,1
2511,363,2,2,0,6,4
2511,436,2,1,1,12,1
2511,437,2,1,0,6,3
2511,446,2,1,0,6,2
2511,602,2,1,1,12,3
2511,827,2,2,1,12,3
2511,1086,2,2,0,6,2
2511,1159,2,2,0,6,3
2511,1281,2,1,0,6,5
2511,1400,2,1,0,6,5
2511,1513,2,1,1,12,5
2511,1705,2,1,1,11,2
2511,1780,2,1,1,11,2
2511,1816,2,2,1,12,2
2511,1965,2,1,0,6,3
2511,2086,2,2,1,12,2
2512,1179,2,2,0,6,3
2512,1369,2,2,0,6,4
2512,1632,2,2,1,3,4
2512,1674,2,2,0,6,1
2512,1925,2,2,0,6,5
2512,1963,2,2,0,6,5
2513,474,4,4,0,1,3
2513,672,4,4,0,1,5
2513,829,4,3,0,1,2
2513,1022,4,2,0,1,3
2513,1094,4,2,0,1,3
2513,1202,4,3,0,1,1
2513,1252,4,3,0,1,5
2513,1382,4,2,1,3,4
2513,1587,4,3,0,1,5
2513,1757,4,4,0,1,4
2513,2002,4,4,1,8,5
2514,13,8,1,1,10,3
2514,15,8,5,0,7,4
2514,64,8,5,0,7,5
2514,72,8,1,1,2,3
2514,126,8,6,0,7,3
2514,144,8,3,0,7,3
2514,156,8,3,0,7,3
2514,229,8,2,0,7,2
2514,238,8,5,0,7,2
2514,265,8,4,0,7,5
2514,287,8,3,0,7,4
2514,296,8,6,1,11,2
2514,297,8,6,1,9,2
2514,307,8,3,1,2,4
2514,369,8,6,1,6,1
2514,390,8,1,0,7,2
2514,526,8,3,0,7,3
2514,539,8,1,0,7,5
2514,548,8,6,0,7,3
2514,554,8,6,1,6,3
2514,616,8,3,0,7,4
2514,663,8,4,1,4,4
2514,676,8,6,1,4,5
2514,679,8,6,0,7,2
2514,693,8,5,1,2,3
2514,741,8,6,1,4,2
2514,786,8,6,1,8,5
2514,858,8,3,0,7,3
2514,900,8,5,0,7,3
2514,909,8,5,0,7,4
2514,930,8,5,1,4,3
2514,1028,8,4,1,4,3
2514,1104,8,6,0,7,3
2514,1385,8,3,0,7,3
2514,1466,8,5,0,7,1
2514,1487,8,6,0,7,2
2514,1502,8,2,1,6,4
2514,1579,8,6,0,7,3
2514,1594,8,6,1,4,2
2514,1612,8,6,1,6,3
2514,1649,8,6,0,7,2
2514,1652,8,3,0,7,5
2514,1725,8,5,0,7,2
2514,1755,8,5,1,11,4
2514,1802,8,6,0,7,1
2514,1843,8,2,1,4,3
2514,1850,8,6,0,7,1
2514,1852,8,1,0,7,4
2514,1864,8,6,0,7,3
2514,1866,8,6,0,7,1
2514,1877,8,6,0,7,4
2514,1910,8,3,1,2,4
2514,1946,8,5,0,7,2
2514,1982,8,3,0,7,5
2514,2004,8,6,0,7,4
2514,2034,8,6,1,6,2
2514,2085,8,2,1,3,4
2514,2117,8,4,0,7,3
2515,111,2,1,0,8,4
2515,150,2,2,0,8,4
2515,419,2,1,0,8,4
2515,732,2,2,0,8,3
2515,814,2,2,0,8,4
2515,835,2,1,0,8,5
2515,1056,2,2,0,8,4
2515,1140,2,2,1,12,5
2515,1215,2,2,0,8,3
2515,1505,2,1,0,8,4
2515,1526,2,1,0,8,5
2515,1573,2,1,0,8,3
2515,1585,2,1,0,8,5
2515,1686,2,2,0,8,3
2515,1718,2,1,0,8,3
2515,1949,2,1,0,8,2
2516,25,4,1,0,5,5
2516,45,4,3,0,5,5
2516,115,4,1,0,5,2
2516,236,4,3,0,5,5
2516,453,4,1,0,5,4
2516,561,4,3,1,1,2
2516,599,4,3,0,5,5
2516,670,4,2,0,5,4
2516,713,4,1,0,5,3
2516,756,4,1,0,5,1
2516,763,4,1,0,5,4
2516,801,4,4,0,5,5
2516,842,4,1,0,5,1
2516,899,4,3,0,5,2
2516,997,4,1,0,5,2
2516,1056,4,2,1,8,4
2516,1317,4,1,0,5,3
2516,1321,4,4,0,5,3
2516,1397,4,1,0,5,1
2516,1425,4,3,1,11,1
2516,1461,4,3,0,5,3
2516,1480,4,1,0,5,4
2516,2113,4,3,0,5,3
2517,18,8,2,0,10,1
2517,20,8,1,0,10,2
2517,84,8,4,0,10,3
2517,150,8,5,1,8,4
2517,273,8,6,0,10,2
2517,284,8,2,1,8,5
2517,317,8,5,0,10,3
2517,377,8,2,0,10,5
2517,411,8,3,0,10,4
2517,435,8,1,1,8,5
2517,441,8,5,0,10,2
2517,445,8,2,0,10,1
2517,544,8,2,1,5,4
2517,637,8,1,0,10,3
2517,642,8,1,0,10,3
2517,678,8,1,0,10,4
2517,681,8,2,0,10,3
2517,714,8,6,1,7,4
2517,715,8,4,0,10,5
2517,716,8,4,0,10,5
2517,763,8,6,1,5,4
2517,842,8,4,1,5,5
2517,845,8,5,0,10,4
2517,862,8,6,0,10,5
2517,940,8,1,0,10,4
